SITE_ID,VISIT_NO,UID,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
NLA12_WA_116,1,8495,9/12/2012,263.5,Region_10,Upper Goose Lake,17,17020015,46.94126809,_119.27853,NLA12_WA_116,WA_NLA12NEW,_1762496.209,1271353.551
NLA12_WA_117,,,,1214.77,Region_10,Unnamed,17,17100101,47.92697033,_123.7987565,NLA12_WA_117,WA_NLA12NEW,_2064337.982,1467419.142
NLA12_WA_118,1,6925,7/2/2012,180.87,Region_10,Ravensdale Lake,17,17110013,47.35148384,_121.9912542,NLA12_WA_118,WA_NLA12NEW,_1950760.935,1368215.516
NLA12_WA_119,,,,1270.98,Region_10,Trapper Lake,17,17020009,48.4396874,_121.0077804,NLA12_WA_119,WA_NLA12NEW,_1847467.091,1464312.693
NLA12_WA_120,1,8444,9/6/2012,692.24,Region_10,Round Lake,17,17020001,48.29227506,_118.32282,NLA12_WA_120,WA_NLA12NEW,_1656780.086,1399072.924
NLA12_WA_121,1,6984,7/5/2012,139.8,Region_10,Martha Lake,17,17110012,47.85188997,_122.2449986,NLA12_WA_121,WA_NLA12NEW,_1954253.209,1426616.637
NLA12_WA_122,,,,1148.8,Region_10,Lake Kulla Kulla,17,17110010,47.43211029,_121.5493253,NLA12_WA_122,WA_NLA12NEW,_1916035.583,1367809.54
NLA12_WA_123,,,,757.77,Region_10,,17,17020005,48.15907723,_119.507852,NLA12_WA_123,WA_NLA12NEW,_1746570.853,1406041.037
NLA12_WA_124,1,8442,9/7/2012,729.74,Region_10,McGinnis Lake,17,17020005,48.03662397,_118.8932554,NLA12_WA_124,WA_NLA12NEW,_1705027.329,1381781.616
NLA12_WA_125,1,8182,8/23/2012,10.82,Region_10,Damon Lake,17,17100105,47.13372828,_124.0473316,NLA12_WA_125,WA_NLA12NEW,_2107746.834,1389008.713
NLA12_WA_126,1,7256,7/19/2012,1091.55,Region_10,North Skookum Lake,17,17010216,48.40619468,_117.180602,NLA12_WA_126,WA_NLA12NEW,_1570679.888,1391895.765
NLA12_WA_127,,,,1584.02,Region_10,Trap Lake,17,17020011,47.67446471,_121.1240379,NLA12_WA_127,WA_NLA12NEW,_1877900.076,1385143.388
NLA12_WA_128,,,,565.33,Region_10,Palm Lake,17,17060109,47.19216939,_118.0485132,NLA12_WA_128,WA_NLA12NEW,_1664709.911,1276147.519
NLA12_WA_129,1,1000113,8/1/2012,1083.13,Region_10,Little Fish Lake,17,17080002,46.15548587,_121.701039,NLA12_WA_129,WA_NLA12NEW,_1964900.517,1234655.982
NLA12_WA_130,,,,726.48,Region_10,,17,17110015,46.75549375,_121.8805687,NLA12_WA_130,WA_NLA12NEW,_1960396.753,1302438.3
NLA12_WA_131,1,1000134,8/8/2012,714.72,Region_10,Unnamed,17,17020008,48.39574918,_120.1848543,NLA12_WA_131,WA_NLA12NEW,_1789231.965,1443890.424
NLA12_WA_132,,,,342.49,Region_10,Frenchmen Hills Wasteway,17,17020015,46.97349421,_119.558469,NLA12_WA_132,WA_NLA12NEW,_1782382.914,1280033.5
NLA12_WA_133,1,7956,8/15/2012,47.75,Region_10,Sportsmans Lake,17,17110003,48.56842531,_123.0735207,NLA12_WA_133,WA_NLA12NEW,_1992105.852,1519685.945
NLA12_WA_133,2,8657,9/19/2012,47.75,Region_10,Sportsmans Lake,17,17110003,48.56842531,_123.0735207,NLA12_WA_133,WA_NLA12NEW,_1992105.852,1519685.945
NLA12_WA_134,,,,175.52,Region_10,,17,17110010,47.76690658,_121.8515486,NLA12_WA_134,WA_NLA12NEW,_1928207.862,1409551.649
NLA12_WA_135,,,,1628.33,Region_10,Rivord Lake,17,17110006,48.21246349,_121.2089132,NLA12_WA_135,WA_NLA12NEW,_1868538.086,1444087.553
NLA12_WA_136,,,,441.89,Region_10,Bobs Lakes,17,17020013,47.38147096,_118.7612247,NLA12_WA_136,WA_NLA12NEW,_1712540.179,1309160.931
NLA12_WA_137,,,,47.48,Region_10,Judson Lake,17,17110001,48.99941809,_122.3466495,NLA12_WA_137,WA_NLA12NEW,_1927050.567,1550220.256
NLA12_WA_138,1,7055,7/10/2012,78.49,Region_10,Phantom Lake,17,17110012,47.59338259,_122.1245929,NLA12_WA_138,WA_NLA12NEW,_1953261.129,1396681.883
NLA12_WA_139,,,,1241.28,Region_10,Le Fay Lake,17,17110010,47.54461252,_121.4060219,NLA12_WA_139,WA_NLA12NEW,_1902263.429,1376915.714
NLA12_WA_140,,,,690.73,Region_10,Unnamed,17,17020005,47.93947939,_119.3201543,NLA12_WA_140,WA_NLA12NEW,_1738789.445,1379118.649
NLA12_WA_141,1,7148,7/11/2012,10.43,Region_10,Bay Lake,17,17110019,47.24381556,_122.757955,NLA12_WA_141,WA_NLA12NEW,_2010106.493,1372745.776
NLA12_WA_142,,,,1288.25,Region_10,Muskrat Lake,17,17020006,48.87746591,_119.156161,NLA12_WA_142,WA_NLA12NEW,_1701890.167,1476350.293
NLA12_WA_143,,,,2192.82,Region_10,Inspiration Lake,17,17020011,47.48222436,_120.8010494,NLA12_WA_143,WA_NLA12NEW,_1859790.722,1358288.334
NLA12_WA_144,,,,732.68,Region_10,Duck Lake,17,17060108,47.54385503,_117.6398002,NLA12_WA_144,WA_NLA12NEW,_1625616.971,1306919.44
NLA12_WA_145,,,,3.76,Region_10,,17,17080001,45.66579152,_122.6991423,NLA12_WA_145,WA_NLA12NEW,_2054302.184,1203448.806
NLA12_WA_146,1,8291,8/28/2012,1021.62,Region_10,Wobbly Lake,17,17080004,46.42220235,_121.5971666,NLA12_WA_146,WA_NLA12NEW,_1949281.432,1261025.364
NLA12_WA_147,1,1000194,8/7/2012,507.68,Region_10,Starzman Lake,17,17020006,48.23081534,_119.7765868,NLA12_WA_147,WA_NLA12NEW,_1764163.994,1418666.578
NLA12_WA_148,,,,372.85,Region_10,Flat Lake,17,17020015,47.13844462,_119.8886336,NLA12_WA_148,WA_NLA12NEW,_1802298.484,1303944.777
NLA12_WA_149,,,,736.68,Region_10,Lake Twentytwo,17,17110008,48.06357088,_121.7638281,NLA12_WA_149,WA_NLA12NEW,_1913062.837,1439304.293
NLA12_WA_150,,,,1251.02,Region_10,Upper Loch Katrine,17,17110010,47.62091086,_121.6024183,NLA12_WA_150,WA_NLA12NEW,_1914369.656,1388984.335
NLA12_WA_151,1,8627,9/18/2012,221.36,Region_10,Baker Lake,17,17110005,48.687922,_121.6679362,NLA12_WA_151,WA_NLA12NEW,_1887772.602,1503635.623
NLA12_WA_152,,,,683.08,Region_10,Unnamed,17,17020013,47.63143321,_118.526044,NLA12_WA_152,WA_NLA12NEW,_1688695.538,1331785.819
NLA12_WA_153,,,,92.04,Region_10,Unnamed,17,17110004,48.86119305,_122.6408663,NLA12_WA_153,WA_NLA12NEW,_1952208.503,1541624.988
NLA12_WA_154,1,8782,9/25/2012,151.66,Region_10,Bass Lake,17,17110015,46.83110249,_122.4473471,NLA12_WA_154,WA_NLA12NEW,_1999927.209,1322305.11
NLA12_WA_155,,,,904.63,Region_10,Waptus Lake,17,17030001,47.50177345,_121.1710399,NLA12_WA_155,WA_NLA12NEW,_1886323.429,1367666.176
NLA12_WA_156,,,,754.01,Region_10,,17,17010307,47.67559491,_117.8819464,NLA12_WA_156,WA_NLA12NEW,_1640166.324,1325248.523
NLA12_WA_157,1,6983,7/4/2012,220.28,Region_10,Price Lake,17,17110018,47.47102321,_123.1739311,NLA12_WA_157,WA_NLA12NEW,_2033422.516,1405703.991
NLA12_WA_158,,,,595.7,Region_10,Castor Lake,17,17020006,48.53926755,_119.5622054,NLA12_WA_158,WA_NLA12NEW,_1740251.253,1447630.154
NLA12_WA_159,1,8552,9/13/2012,343.08,Region_10,Lake Myron,17,17030002,46.62199741,_120.5560269,NLA12_WA_159,WA_NLA12NEW,_1866149.599,1261501.326
NLA12_WA_R08,1,7538,7/30/2012,362.94,Region_10,BURKE LAKE,17,17020010,47.13311657,_119.9153732,NLA12_WA_R08,,_1804419.885,1303881.395
NLA12_WA_R09,1,7642,7/31/2012,376.66,Region_10,DEEP LAKE,17,17020014,47.58873889,_119.3227985,NLA12_WA_R09,,_1748387.944,1341615.786
NLA12_WA_R10,1,7621,8/1/2012,277.6,Region_10,BLYTHE LAKE,17,17020015,46.95906591,_119.2902715,NLA12_WA_R10,,_1762889.399,1273482.318
NLA12_WA_R11,1,7743,8/7/2012,1275.24,Region_10,PICTURE LAKE,17,17110004,48.86544591,_121.6771636,NLA12_WA_R11,,_1883225.316,1522627.638
NLA12_WI_101,1,1000023,6/26/2012,258.46,Region_5,Lake Kegonsa,7,7090001,42.96455549,_89.25380131,NLA12_WI_101,WI_NLA07RVT,546870.2236,631375.2214
NLA12_WI_101,2,1000154,8/15/2012,258.46,Region_5,Lake Kegonsa,7,7090001,42.96455549,_89.25380131,NLA12_WI_101,WI_NLA07RVT,546870.2236,631375.2214
NLA12_WI_102,1,1000028,6/27/2012,262.37,Region_5,Oconomowoc Lake,7,7090001,43.09787438,_88.4621617,NLA12_WI_102,WI_NLA07RVT,609735.7274,651043.1018
NLA12_WI_103,1,1000116,8/1/2012,286.83,Region_5,Round Lake,7,7030005,45.31579972,_92.56438162,NLA12_WI_103,WI_NLA07RVT,269202.9154,878929.3573
NLA12_WI_104,1,1000121,7/17/2012,497.98,Region_5,Plum Lake,7,7070001,46.00615673,_89.50723347,NLA12_WI_104,WI_NLA07RVT,503229.5147,967954.6247
NLA12_WI_105,1,1000224,8/30/2012,368.16,Region_5,,7,7030002,46.13099234,_91.60870009,NLA12_WI_105,WI_NLA07RVT,339856.6911,972464.0445
NLA12_WI_106,1,1000188,8/28/2012,442.81,Region_5,Price Lake,7,7050003,45.76452987,_90.66040551,NLA12_WI_106,WI_NLA07RVT,415462.3549,935604.765
NLA12_WI_107,1,1000135,8/8/2012,237.25,Region_5,Swan Lake,4,4030201,43.54654689,_89.3528689,NLA12_WI_107,WI_NLA07RVT,534310.7703,695638.2198
NLA12_WI_108,1,1000109,7/30/2012,310.94,Region_5,Wapogasset Lake,7,7030005,45.32642671,_92.42532377,NLA12_WI_108,WI_NLA07RVT,280049.521,880512.0359
NLA12_WI_109,1,8193,8/22/2012,464.14,Region_5,Willow Reservoir,7,7070001,45.71958321,_89.88146231,NLA12_WI_109,WI_NLA07RVT,476313.0192,934276.2673
NLA12_WI_110,1,1000147,8/13/2012,271.25,Region_5,Marl Lake,4,4030202,44.32353747,_89.19098336,NLA12_WI_110,WI_NLA07RVT,541097.8915,782994.3894
NLA12_WI_111,1,8430,9/6/2012,256.59,Region_5,Berry Lake,4,4030104,44.8891413,_88.47492666,NLA12_WI_111,WI_NLA07RVT,592905.1008,850083.1629
NLA12_WI_112,1,1000108,7/19/2012,320.42,Region_5,Young Lake,4,4030108,45.62088904,_88.07300702,NLA12_WI_112,WI_NLA12NEW,617720.9766,933751.4244
NLA12_WI_112,2,1000204,9/12/2012,320.42,Region_5,Young Lake,4,4030108,45.62088904,_88.07300702,NLA12_WI_112,WI_NLA12NEW,617720.9766,933751.4244
NLA12_WI_113,1,1000039,7/5/2012,240.76,Region_5,Spring Lake,4,4030201,43.81355964,_89.30356704,NLA12_WI_113,WI_NLA12NEW,536169.5409,725636.6509
NLA12_WI_114,1,1000036,7/3/2012,241.66,Region_5,Unnamed,7,7070004,43.52422987,_89.53946446,NLA12_WI_114,WI_NLA12NEW,519504.4655,692118.7177
NLA12_WI_115,1,8194,8/20/2012,485.23,Region_5,Snake Lake,7,7070001,45.89865584,_89.6943733,NLA12_WI_115,WI_NLA12NEW,489537.8547,955070.7488
NLA12_WI_116,1,1000225,7/24/2012,363,Region_5,Unnamed,4,4030104,45.27697217,_88.51804636,NLA12_WI_116,WI_NLA12NEW,586121.15,892829.7316
NLA12_WI_117,1,1000044,7/10/2012,260.89,Region_5,Deer Lake,4,4030201,44.0425333,_89.21610906,NLA12_WI_117,WI_NLA12NEW,541338.8419,751606.1174
NLA12_WI_118,,,,340.45,Region_5,Unnamed (subbasin of Reton Lake),4,4030202,44.52892026,_89.30744623,NLA12_WI_118,WI_NLA12NEW,530248.0528,805164.0389
NLA12_WI_119,,,,394.37,Region_5,Minnemac Lake,7,7050001,45.91176448,_91.47757011,NLA12_WI_119,WI_NLA12NEW,351155.1471,948636.2162
NLA12_WI_120,1,1000138,8/9/2012,199.56,Region_5,Wilson Park Lake,4,4040003,42.97222963,_87.93633533,NLA12_WI_120,WI_NLA12NEW,653360.4991,640549.6285
NLA12_WI_121,,,,196.76,Region_5,Unnamed,7,7040006,44.00017848,_91.4329503,NLA12_WI_121,WI_NLA12NEW,364836.2339,736321.4896
NLA12_WI_122,1,1000222,9/20/2012,198.05,Region_5,Clear Lake,7,7070005,43.17776764,_90.67162718,NLA12_WI_122,WI_NLA12NEW,430738.2746,647850.5161
NLA12_WI_123,,,,399.95,Region_5,Unnamed,7,7030005,45.57464776,_92.11850908,NLA12_WI_123,WI_NLA12NEW,302946.7448,909023.0706
NLA12_WI_124,,,,260.3,Region_5,Unnamed,7,7090002,43.2050465,_89.12433954,NLA12_WI_124,WI_NLA12NEW,555404.9378,658918.9026
NLA12_WI_125,,,,203.34,Region_5,Unnamed,7,7040001,44.61529051,_92.60705755,NLA12_WI_125,WI_NLA12NEW,268643.0919,800901.9623
NLA12_WI_126,,,,383.04,Region_5,Unnamed,7,7070002,44.80182363,_89.82836513,NLA12_WI_126,WI_NLA12NEW,487064.0929,832697.6737
NLA12_WI_127,1,1000119,8/2/2012,227.65,Region_5,Downsville Lake,7,7050007,44.77019577,_91.92981181,NLA12_WI_127,WI_NLA12NEW,321496.7735,820241.2259
NLA12_WI_128,1,1000144,7/25/2012,245.03,Region_5,Wagner Lake,4,4030202,44.67992189,_88.71573368,NLA12_WI_128,WI_NLA12NEW,575753.2168,825380.0968
NLA12_WI_129,1,1000127,8/7/2012,242.54,Region_5,Unnamed,4,4040003,43.42203813,_87.95943869,NLA12_WI_129,WI_NLA12NEW,647248.0149,690443.8972
NLA12_WI_130,1,1000012,6/12/2012,297.16,Region_5,Unnamed,7,7040007,44.32650017,_90.25395428,NLA12_WI_130,WI_NLA12NEW,456718.4366,777743.3748
NLA12_WI_131,1,1000082,7/18/2012,498.67,Region_5,Pickerel Lake,7,7070001,45.97188548,_89.38901466,NLA12_WI_131,WI_NLA12NEW,512641.9612,964791.5303
NLA12_WI_132,1,8427,9/6/2012,179.8,Region_5,Forestville Flowage,4,4030102,44.69847871,_87.49992572,NLA12_WI_132,WI_NLA12NEW,671428.8925,835417.4758
NLA12_WI_133,1,8426,9/5/2012,224.03,Region_5,Harpt Lake,4,4030101,44.29583634,_87.73414988,NLA12_WI_133,WI_NLA12NEW,656871.2156,789099.2348
NLA12_WI_134,1,7808,8/9/2012,287.97,Region_5,Lake Barney,7,7090001,42.94678195,_89.4096945,NLA12_WI_134,WI_NLA12NEW,534391.0747,628507.6228
NLA12_WI_135,1,8429,8/29/2012,335.9,Region_5,Half Moon Lake,4,4010301,46.55919455,_91.39356434,NLA12_WI_135,WI_NLA12NEW,354193.4311,1020676.921
NLA12_WI_136,1,1000050,7/11/2012,263.67,Region_5,Crooked Lake,7,7090001,43.05664122,_88.45502863,NLA12_WI_136,WI_NLA12NEW,610676.7805,646497.7688
NLA12_WI_137,,,,194.77,Region_5,(Onalaska),7,7040006,43.905173,_91.2986846,NLA12_WI_137,WI_NLA12NEW,376077.3042,726261.8277
NLA12_WI_138,1,1000180,8/27/2012,437.69,Region_5,Clear Lake,7,7040007,45.19365958,_90.44187712,NLA12_WI_138,WI_NLA12NEW,436155.4225,873237.7017
NLA12_WI_139,,,,369.14,Region_5,,7,7030005,45.45548409,_92.15772787,NLA12_WI_139,WI_NLA12NEW,300422.7322,895665.9845
NLA12_WI_140,1,6776,6/25/2012,257.77,Region_5,(Lower Mud),7,7090001,42.99825202,_89.29085205,NLA12_WI_140,WI_NLA12NEW,543606.2319,634917.5893
NLA12_WI_141,,,,189.38,Region_5,Lake Winneshiek,7,7060001,43.32217982,_91.089136,NLA12_WI_141,WI_NLA12NEW,396185.8251,662136.6492
NLA12_WI_142,1,1000217,9/25/2012,530.22,Region_5,(Shine),7,7050001,46.25160505,_90.36722351,NLA12_WI_142,WI_NLA12NEW,435045.8086,990887.2527
NLA12_WI_143,1,1000226,7/30/2012,303.24,Region_5,,7,7030005,45.21149595,_92.4976224,NLA12_WI_143,WI_NLA12NEW,274858.9752,867528.8163
NLA12_WI_144,1,7735,7/26/2012,361.8,Region_5,Unnamed,4,4030202,44.92260841,_89.03917287,NLA12_WI_144,WI_NLA12NEW,548257.9686,850409.5799
NLA12_WI_145,,,,273.96,Region_5,"Lenwood, Lake",4,4040003,43.4468348,_88.16334249,NLA12_WI_145,WI_NLA12NEW,630643.8972,691831.4136
NLA12_WI_146,,,,301.14,Region_5,,7,7040007,44.26798494,_90.5225309,NLA12_WI_146,WI_NLA12NEW,435770.8066,769972.0426
NLA12_WI_147,1,1000193,8/30/2012,329.41,Region_5,Muskrat Lake,7,7030001,46.3452418,_91.75370431,NLA12_WI_147,WI_NLA12NEW,327580.4683,995694.4611
NLA12_WI_148,,,,258.4,Region_5,Pabst Lake 5 (Timber),7,7120006,42.82735616,_88.48846393,NLA12_WI_148,WI_NLA12NEW,609998.8347,620747.5212
NLA12_WI_149,,,,202.98,Region_5,,7,7040007,44.05556508,_91.34997513,NLA12_WI_149,WI_NLA12NEW,371157.3323,742811.7214
NLA12_WI_150,1,1000037,7/3/2012,308.69,Region_5,,7,7070005,43.25431256,_89.61713354,NLA12_WI_150,WI_NLA12NEW,515290.7818,661631.028
NLA12_WI_151,1,1000118,7/31/2012,410.27,Region_5,(Vollmers),7,7050007,45.73469469,_91.57086287,NLA12_WI_151,WI_NLA12NEW,344832.5912,928653.3422
NLA12_WI_152,1,1000034,7/2/2012,282.49,Region_5,Lake Delavan,7,7090001,42.59803618,_88.61516896,NLA12_WI_152,WI_NLA12NEW,601719.7654,594389.969
NLA12_WI_153,1,1000218,9/27/2012,205.22,Region_5,,7,7050005,44.43390781,_92.07106181,NLA12_WI_153,WI_NLA12NEW,311894.2234,782348.5236
NLA12_WI_154,1,1000083,7/16/2012,517.88,Region_5,Unnamed,4,4030202,45.39105151,_89.17936483,NLA12_WI_154,WI_NLA12NEW,533498.522,901582.5536
NLA12_WI_155,1,1000115,8/1/2012,324.03,Region_5,Mud Lake,7,7030005,45.38632167,_92.47540024,NLA12_WI_155,WI_NLA12NEW,275881.2882,887020.1603
NLA12_WI_156,,,,261.48,Region_5,,7,7090001,43.54122201,_88.61552549,NLA12_WI_156,WI_NLA12NEW,593512.7991,699420.8209
NLA12_WI_157,1,1000223,9/19/2012,277.38,Region_5,Sidie Hollow Lake,7,7060001,43.53712279,_90.95935275,NLA12_WI_157,WI_NLA12NEW,405374.3444,686645.72
NLA12_WI_158,,,,511.95,Region_5,,7,7050002,46.1181017,_89.48628934,NLA12_WI_158,WI_NLA12NEW,503999.4547,980459.5005
NLA12_WI_159,,,,227.1,Region_5,,7,7050005,44.76765669,_91.69577819,NLA12_WI_159,WI_NLA12NEW,339983.1651,820773.304
NLA12_WI_160,,,,485.92,Region_5,,4,4030105,45.53081162,_88.76858004,NLA12_WI_160,WI_NLA12NEW,564388.1883,919447.6858
NLA12_WI_161,1,7943,8/14/2012,271.25,Region_5,Youngs Lake,4,4030202,44.3329463,_89.18303988,NLA12_WI_161,WI_NLA12NEW,541652.9092,784085.4979
NLA12_WI_162,,,,285.29,Region_5,Alderwood Lake,7,7040006,44.0869487,_90.65753853,NLA12_WI_162,WI_NLA12NEW,426175.4096,749211.015
NLA12_WI_163,1,1000185,8/28/2012,363.01,Region_5,Dowling Lake,4,4010301,46.47406064,_92.04491337,NLA12_WI_163,WI_NLA12NEW,304534.415,1008993.863
NLA12_WI_164,,,,223.57,Region_5,,4,4040002,42.75551397,_87.91918227,NLA12_WI_164,WI_NLA12NEW,656803.4928,616540.7279
NLA12_WI_165,,,,197.44,Region_5,,7,7040003,44.07147381,_91.64438237,NLA12_WI_165,WI_NLA12NEW,347593.9717,743470.2735
NLA12_WI_166,1,1000100,7/26/2012,201.75,Region_5,Goodwiler Lake,7,7070005,43.19283315,_90.42159914,NLA12_WI_166,WI_NLA12NEW,450828.7927,650689.9158
NLA12_WI_167,,,,384.44,Region_5,,7,7030005,45.48747486,_92.09219575,NLA12_WI_167,WI_NLA12NEW,305397.5741,899427.6693
NLA12_WI_168,1,1000059,7/13/2012,241.63,Region_5,Elizabeth Lake,7,7120006,42.50962706,_88.26962301,NLA12_WI_168,WI_NLA12NEW,630617.3002,586778.9314
NLA12_WI_169,,,,203.63,Region_5,,7,7040003,44.41552366,_92.04594283,NLA12_WI_169,WI_NLA12NEW,313972.3201,780384.6222
NLA12_WI_170,1,1000203,9/11/2012,484.03,Region_5,Venus Lake,7,7070001,45.57708435,_89.1648747,NLA12_WI_170,WI_NLA12NEW,533144.0946,922287.3361
NLA12_WI_171,1,1000189,8/29/2012,287.13,Region_5,Silver Lake,7,7030005,45.7344156,_92.53857737,NLA12_WI_171,WI_NLA12NEW,269529.8267,925494.3435
NLA12_WI_172,1,1000063,7/14/2012,242.92,Region_5,Wyona Mill Pond,7,7070005,43.49766607,_89.29875291,NLA12_WI_172,WI_NLA12NEW,539037.9445,690501.4556
NLA12_WI_173,1,1000207,9/18/2012,279.11,Region_5,Lake Redstone 30,7,7070004,43.60640518,_90.09230591,NLA12_WI_173,WI_NLA12NEW,474539.5928,698379.2629
NLA12_WI_174,1,1000220,9/24/2012,497.84,Region_5,Geneveive Lake,7,7050002,46.25445969,_89.84834363,NLA12_WI_174,WI_NLA12NEW,475047.2354,993687.8166
NLA12_WI_175,,,,274.63,Region_5,,7,7030005,45.05021813,_92.64880931,NLA12_WI_175,WI_NLA12NEW,263631.7167,849171.0386
NLA12_WI_176,1,1000202,9/10/2012,216.08,Region_5,Wolf Lake,4,4030108,45.41937109,_87.91729236,NLA12_WI_176,WI_NLA12NEW,631728.7515,912458.6068
NLA12_WI_177,,,,241.42,Region_5,Waldo Mill Pond,4,4030101,43.67881944,_87.94609075,NLA12_WI_177,WI_NLA12NEW,645894.0163,719091.144
NLA12_WI_178,,,,239.97,Region_5,,7,7070005,43.50213337,_89.3907825,NLA12_WI_178,WI_NLA12NEW,531612.5986,690480.4631
NLA12_WI_179,1,8192,8/21/2012,482.82,Region_5,Katherine Lake,7,7070001,45.80478692,_89.71210018,NLA12_WI_179,WI_NLA12NEW,488852.7802,944579.3154
NLA12_WI_180,,,,510.41,Region_5,Bailey Lake,7,7070001,45.82880394,_89.03169675,NLA12_WI_180,WI_NLA12NEW,541465.1623,950928.2806
NLA12_WI_181,1,8428,9/4/2012,218.68,Region_5,Silver Lake,4,4030101,44.07085734,_87.73427579,NLA12_WI_181,WI_NLA12NEW,659039.8563,764113.3877
NLA12_WI_182,,,,284.06,Region_5,,7,7070003,44.29496494,_89.9092028,NLA12_WI_182,WI_NLA12NEW,484309.2766,775942.549
NLA12_WI_183,1,1000219,9/26/2012,447,Region_5,Dells Lake,7,7050001,46.17950483,_90.98648796,NLA12_WI_183,WI_NLA12NEW,387685.9565,980221.417
NLA12_WI_184,,,,281.88,Region_5,Alderly Millpond 24,7,7090001,43.21908662,_88.44843615,NLA12_WI_184,WI_NLA12NEW,609769.0762,664625.8448
NLA12_WI_185,,,,194.79,Region_5,Round Lake,7,7040006,43.97300642,_91.38888392,NLA12_WI_185,WI_NLA12NEW,368500.6743,733464.8316
NLA12_WI_186,,,,179.74,Region_5,,7,7060005,42.53570338,_90.62661135,NLA12_WI_186,WI_NLA12NEW,438427.6399,576429.4923
NLA12_WI_187,,,,391.26,Region_5,Unnamed,7,7050007,45.56693441,_92.03731536,NLA12_WI_187,WI_NLA12NEW,309315.9327,908428.2334
NLA12_WI_188,1,1000208,9/17/2012,265.41,Region_5,Spauldings Pond,7,7090001,42.73179781,_88.94241893,NLA12_WI_188,WI_NLA12NEW,573996.217,607272.5601
NLA12_WI_R06,1,6633,6/18/2012,500.5,Region_5,BIG GIBSON LAKE,7,7050002,46.13856683,_89.55280909,NLA12_WI_R06,,498706.4897,982373.9637
NLA12_WI_R08,1,6253,5/22/2012,294.16,Region_5,WOLF LAKE,4,4030202,44.98525558,_88.71706451,NLA12_WI_R08,,573045.9312,859262.3204
NLA12_WI_R11,1,6237,5/21/2012,406.45,Region_5,OCONTO LAKE,4,4030104,45.24419324,_88.70016387,NLA12_WI_R11,,572162.5857,888085.6138
NLA12_WI_R12,1,7758,8/8/2012,492.25,Region_5,ZEE LAKE,7,7050002,46.05021865,_89.86417404,NLA12_WI_R12,,475288.4733,970996.3916
NLA12_WI_R13,1,7785,8/9/2012,491.36,Region_5,STEARNS,7,7050002,45.98604436,_89.80657406,NLA12_WI_R13,,480207.8043,964178.3913
NLA12_WV_101,1,6692,6/19/2012,782.59,Region_3,Hulls Lake,5,5020006,39.46941047,_79.49872597,NLA12_WV_101,WV_NLA07RVT,1399647.234,342555.3477
NLA12_WV_101,2,8299,8/28/2012,782.59,Region_3,Hulls Lake,5,5020006,39.46941047,_79.49872597,NLA12_WV_101,WV_NLA07RVT,1399647.234,342555.3477
NLA12_WV_102,1,6554,6/12/2012,238.52,Region_3,Burnsville Lake,5,5030203,38.8217063,_80.58970118,NLA12_WV_102,WV_NLA07RVT,1319671.841,255372.1242
NLA12_WV_103,,,,886.29,Region_3,Flat Top Lake,5,5050004,37.6231767,_81.09847337,NLA12_WV_103,WV_NLA07RVT,1297444.65,115735.4409
NLA12_WV_104,,,,162.84,Region_3,,5,5070102,38.38580202,_82.31807518,NLA12_WV_104,WV_NLA12NEW,1179760.677,184353.17
NLA12_WV_105,1,8470,9/10/2012,275.21,Region_3,Unnamed,5,5050007,38.36552067,_81.25277547,NLA12_WV_105,WV_NLA12NEW,1271258.781,195843.0674
NLA12_WV_106,1,6590,6/13/2012,323.3,Region_3,Stonewall Jackson Lake,5,5020002,38.94576507,_80.42780497,NLA12_WV_106,WV_NLA12NEW,1331143.982,271350.7467
NLA12_WV_107,,,,285.27,Region_3,,5,5020005,39.7107188,_80.09721264,NLA12_WV_107,WV_NLA12NEW,1344862.885,360563.7398
NLA12_WV_108,,,,176.81,Region_3,,5,5050008,38.46308486,_81.81505926,NLA12_WV_108,WV_NLA12NEW,1221529.58,199277.7361
NLA12_WV_109,,,,606.79,Region_3,,5,5070201,37.42890765,_81.45173463,NLA12_WV_109,WV_NLA12NEW,1270250.507,89451.96815
NLA12_WV_110,,,,864.35,Region_3,,2,2070002,39.24524636,_79.21764849,NLA12_WV_110,WV_NLA12NEW,1427655.683,321997.7868
NLA12_WV_111,1,6827,6/27/2012,303.27,Region_3,Huey Run Lake,5,5020003,39.51588788,_80.4100598,NLA12_WV_111,WV_NLA12NEW,1322211.989,334639.1052
NLA12_WV_112,1,6877,6/28/2012,172.31,Region_3,Krodel Lake,5,5050008,38.83710051,_82.12452034,NLA12_WV_112,WV_NLA12NEW,1188973.093,236819.0121
NLA12_WV_112,2,8394,9/5/2012,172.31,Region_3,Krodel Lake,5,5050008,38.83710051,_82.12452034,NLA12_WV_112,WV_NLA12NEW,1188973.093,236819.0121
NLA12_WV_113,1,6806,6/26/2012,604.13,Region_3,Unnamed,2,2070001,38.49141175,_79.31478115,NLA12_WV_113,WV_NLA12NEW,1434236.498,237349.2747
NLA12_WV_114,,,,404.83,Region_3,Rock Lake,5,5020001,39.39689961,_80.06568072,NLA12_WV_114,WV_NLA12NEW,1353373.644,326334.8809
