PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,MATRIX,SAM_CODE,LAB,WATER_LAT,WATER_LON,CHEM_SAMPLE_ID,CHLA_SAMPLE_ID,VOLUME_FILTERED,AMMONIA_N_LAB_COMMENT,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,CHLA_COMMENT,CHLA_LAB_COMMENT,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLORIDE_COMMENT,CHLORIDE_LAB_COMMENT,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COND_LAB_COMMENT,COND_MDL,COND_NARS_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_LAB_COMMENT,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,NITRATE_NITRITE_N_LAB_COMMENT,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NTL_COMMENT,NTL_LAB_COMMENT,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_LAB_COMMENT,PH_NARS_FLAG,PH_RESULT,PH_UNITS,PTL_LAB_COMMENT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SULFATE_COMMENT,SULFATE_LAB_COMMENT,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TKN_COMMENT,TKN_MDL,TKN_NARS_FLAG,TKN_RESULT,TKN_RL,TKN_UNITS,TURB_LAB_COMMENT,TURB_MDL,TURB_NARS_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,NtoP
4/26/2021,209840,NWCA16-4705,30-Aug-16,1,UT,WATER,REGULAR,UTPHL,41.22734,-111.35493,826850,826851,1000,,0.02,L,0.02,0.05,mg N/L,,,0.000368,,3.56,,ug/L,,,0.0134,,13.1,0.5,mg/L,,0.083,,553,2,uS/cm @ 25C,Lab measured total organic carbon,,,,,mg/L,,0.013,L,0.046,0.1,mg N/L,,,0.067,L,0.15,0.2,mg/L,,,8.297,Std. Units,,0.802,,7.9,3,ug/L,,,0.0347,,110,1,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.052,,1.98,0.1,NTU,NA
4/26/2021,209850,NWCA16-3759,31-Aug-16,2,NY,WATER,REGULAR,ALS-MDT,40.76588,-72.88387,830880,830881,200,,0.08,ND,,0.25,mg N/L,,,2.5,,53.4,2.5,ug/L,,,15.5,,11100,250,mg/L,,0.2,,27300,1,uS/cm @ 25C,,0.47,,7.32,1,mg/L,,0.01,,0.52,0.05,mg N/L,,,,,1.06,,mg/L,,,7.2,Std. Units,,10,,126,20,ug/L,,,16,,1510,250,mg/L,,0.1,,0.539,0.1,mg N/L,,0.1,,10,1,NTU,0.144808743
4/26/2021,209930,NWCA16-2030,01-Sep-16,1,GA,WATER,REGULAR,ALS-MDT,31.65336,-81.14822,823150,823151,200,,0.3,ND,,1,mg N/L,,,2.5,,64.08,2.5,ug/L,,,15.5,,23800,250,mg/L,,0.2,,45900,1,uS/cm @ 25C,,0.47,,5.16,1,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.995,,mg/L,,,7.61,Std. Units,,10,,132,20,ug/L,,,16,,3700,250,mg/L,,0.1,,0.945,0.1,mg N/L,,0.1,,7,1,NTU,0.192829457
4/26/2021,209950,NWCA16-2175,01-Sep-16,1,ID,WATER,REGULAR,ALS-MDT,43.53947,-116.61368,830650,830651,400,,0.003,ND,,0.01,mg N/L,,,1.25,,69.42,1.25,ug/L,,,0.062,,4.5,1,mg/L,,0.2,,181,1,uS/cm @ 25C,,0.47,,5.12,1,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,2.08,,mg/L,,,7.74,Std. Units,,10,,158,20,ug/L,,,0.064,,14.3,1,mg/L,,0.1,,2.01,0.1,mg N/L,,0.1,,5,1,NTU,0.40625
4/26/2021,210020,NWCA16-3776,30-Aug-16,1,NY,WATER,REGULAR,ALS-MDT,40.77323,-73.03294,830890,830891,770,,0.006,L,0.01,0.02,mg N/L,,,0.649,ND,,0.649,ug/L,,,0.31,,88.7,5,mg/L,,0.2,,418,1,uS/cm @ 25C,,0.24,,1.05,0.5,mg/L,,0.01,,4.19,0.05,mg N/L,,,,,4.37,,mg/L,,,7.03,Std. Units,,10,,42,20,ug/L,,,0.064,,15,1,mg/L,,0.1,,0.179,0.1,mg N/L,,0.1,,2,1,NTU,4.161904762
4/26/2021,210070,NWCA16-4328,05-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,44.29758,-103.78348,832100,832101,570,,0.006,ND,,0.02,mg N/L,,,0.877,,1.874,0.877,ug/L,,,0.062,,7.62,1,mg/L,,0.2,,418,1,uS/cm @ 25C,,0.47,,3.71,1,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.353,,mg/L,,,8.45,Std. Units,,10,,24,20,ug/L,,,0.064,,4.5,1,mg/L,,0.1,,0.303,0.1,mg N/L,,0.1,,5,1,NTU,0.095148248
4/26/2021,210071,NWCA16-4336,05-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,44.29376,-103.78607,832120,832121,750,,0.006,ND,,0.02,mg N/L,,,0.667,,2.136,0.667,ug/L,,,0.062,,6.39,1,mg/L,,0.2,,415,1,uS/cm @ 25C,,0.47,,4.11,1,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.25,,mg/L,,,8.43,Std. Units,,10,,22,20,ug/L,,,0.064,,4.38,1,mg/L,,0.1,,0.2,0.1,mg N/L,,0.1,,3,1,NTU,0.060827251
4/26/2021,210072,NWCA16-1717,04-Sep-16,1,FL,WATER,REGULAR,ALS-MDT,25.91327,-81.23486,831570,831571,780,,0.006,L,0.01,0.02,mg N/L,,,0.64,,1.369,0.64,ug/L,,,0.062,,11.2,1,mg/L,,0.2,,258,1,uS/cm @ 25C,,0.47,,11.7,1,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.644,,mg/L,,,8.14,Std. Units,,5,L,8,10,ug/L,,,0.064,L,0.44,1,mg/L,,0.1,,0.594,0.1,mg N/L,,0.1,L,0.5,1,NTU,0.055042735
4/26/2021,210073,NWCA16-1796,05-Sep-16,1,FL,WATER,REGULAR,ALS-MDT,26.22093,-81.24855,831560,831561,800,,0.006,L,0.02,0.02,mg N/L,,,0.625,,10.013,0.625,ug/L,,,0.062,,10.2,1,mg/L,,0.2,,85.1,1,uS/cm @ 25C,,0.47,,17.9,1,mg/L,,0.01,,0.08,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.785,,mg/L,,,7.1,Std. Units,,5,,17,10,ug/L,,,0.064,,1.19,1,mg/L,,0.1,,0.705,0.1,mg N/L,,0.1,L,0.9,1,NTU,0.043854749
4/26/2021,210074,NWCA16-3999,01-Sep-16,1,OR,WATER,REGULAR,ALS-MDT,43.70718,-124.0834,832040,832041,750,,0.03,ND,,0.1,mg N/L,,,0.667,,0.712,0.667,ug/L,,,6.2,,7410,100,mg/L,,0.2,,18700,1,uS/cm @ 25C,,0.47,,3.5,1,mg/L,,0.01,,0.12,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.419,,mg/L,,,7.46,Std. Units,,10,,56,20,ug/L,,,6.4,,1230,100,mg/L,,0.1,,0.299,0.1,mg N/L,,0.1,,2,1,NTU,0.119714286
4/26/2021,210076,NWCA16-4017,01-Sep-16,1,OR,WATER,REGULAR,ALS-MDT,43.70707,-124.08144,832030,832031,750,,0.03,ND,,0.1,mg N/L,,,0.667,,4.272,0.667,ug/L,,,6.2,,6740,100,mg/L,,0.2,,16700,1,uS/cm @ 25C,,0.47,,2.9,1,mg/L,,0.01,,0.1,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.442,,mg/L,,,7.6,Std. Units,,10,,48,20,ug/L,,,6.4,,1150,100,mg/L,,0.1,,0.342,0.1,mg N/L,,0.1,,2,1,NTU,0.152413793
4/26/2021,210120,NWCA16-1298,01-Sep-16,1,CA,WATER,REGULAR,ALS-MDT,40.06908,-120.26296,825680,825681,1000,,0.006,ND,,0.02,mg N/L,,,0.5,,0.534,0.5,ug/L,,,0.062,,2.76,1,mg/L,,0.2,,186,1,uS/cm @ 25C,,0.47,,2.02,1,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.443,,mg/L,,,8.07,Std. Units,,10,,122,20,ug/L,,,0.064,L,0.33,1,mg/L,,0.2,,0.393,0.2,mg N/L,,0.1,,1,1,NTU,0.219306931
4/26/2021,210130,NWCA16-3256,04-Sep-16,1,MT,WATER,REGULAR,ALS-MDT,45.41148,-110.92498,831870,831871,100,,0.006,ND,,0.02,mg N/L,,,5,,16.02,5,ug/L,,,0.062,L,0.3,1,mg/L,,0.2,,26.2,1,uS/cm @ 25C,,0.47,,3.14,1,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.253,,mg/L,,,8.1,Std. Units,,10,,80,20,ug/L,,,0.064,L,0.59,1,mg/L,,0.1,,0.203,0.1,mg N/L,,0.1,,1,1,NTU,0.080573248
4/26/2021,210220,NWCA16-1104,06-Sep-16,1,AR,WATER,REGULAR,ALS-MDT,35.67982,-90.41549,826690,826691,400,,0.006,L,0.01,0.02,mg N/L,,,1.25,,4.005,1.25,ug/L,,,0.062,,3.07,1,mg/L,,0.2,,149,1,uS/cm @ 25C,,0.47,,11.6,1,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.518,,mg/L,,,7.66,Std. Units,,10,,190,20,ug/L,,,0.064,,5.77,1,mg/L,,0.1,,0.468,0.1,mg N/L,,0.1,,11,1,NTU,0.044655172
4/26/2021,210230,NWCA16-4340,06-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,44.28791,-103.78862,832110,832111,750,,0.006,ND,,0.02,mg N/L,,,0.667,,2.136,0.667,ug/L,,,0.062,,6.18,1,mg/L,,0.2,,437,1,uS/cm @ 25C,,0.47,,2.65,1,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,0.584,,mg/L,,,8.42,Std. Units,,10,,24,20,ug/L,,,0.064,,4.25,1,mg/L,,0.1,,0.534,0.1,mg N/L,,0.1,,2,1,NTU,0.220377358
4/26/2021,210240,NWCA16-4356,06-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,44.28242,-103.79962,821000,821001,750,,0.006,ND,,0.02,mg N/L,,,0.667,,1.424,0.667,ug/L,,,0.062,,5.03,1,mg/L,,0.2,,436,1,uS/cm @ 25C,,0.47,,2.65,1,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.25,,mg/L,,,8.5,Std. Units,,10,,20,20,ug/L,,,0.064,,3.28,1,mg/L,,0.1,,0.2,0.1,mg N/L,,0.1,,1,1,NTU,0.094339623
4/26/2021,210370,NWCA16-R012,07-Sep-16,1,WI,WATER,REGULAR,ALS-MDT,45.91847,-89.02602,831380,831381,100,,0.02,L,0.04,0.05,mg N/L,,,5,,21.36,5,ug/L,,,0.062,L,0.87,1,mg/L,,0.2,,82.2,1,uS/cm @ 25C,,5.9,,91.4,12.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.26,,mg/L,,,3.69,Std. Units,,10,,90,20,ug/L,,,0.064,L,0.36,1,mg/L,,0.1,,1.21,0.1,mg N/L,,0.1,,4,1,NTU,0.013785558
4/26/2021,210420,NWCA16-4332,07-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,44.29113,-103.78654,831980,831981,700,,0.006,ND,,0.02,mg N/L,,,0.714,,0.763,0.714,ug/L,,,0.062,,11.6,1,mg/L,,0.2,,426,1,uS/cm @ 25C,,0.47,,2.25,1,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.245,,mg/L,,,8.48,Std. Units,,10,,26,20,ug/L,,,0.064,,6.64,1,mg/L,,0.1,,0.195,0.1,mg N/L,,0.1,,31,1,NTU,0.108888889
4/26/2021,210421,NWCA16-1112,07-Sep-16,1,AR,WATER,REGULAR,ALS-MDT,34.80608,-92.17603,825630,825631,100,,0.006,,0.26,0.02,mg N/L,,,5,,32.04,5,ug/L,,,0.062,,7.22,1,mg/L,,0.2,,118,1,uS/cm @ 25C,,0.47,,12.9,1,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.842,,mg/L,,,7.29,Std. Units,,10,,312,20,ug/L,,,0.064,,2.77,1,mg/L,,0.1,,0.792,0.1,mg N/L,,0.1,,40,1,NTU,0.065271318
4/26/2021,210422,NWCA16-3543,07-Sep-16,1,NJ,WATER,REGULAR,ALS-MDT,39.85222,-74.14098,823160,823161,200,,0.03,ND,,0.1,mg N/L,,,2.5,,18.69,2.5,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,39000,1,uS/cm @ 25C,,0.47,,5.43,1,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,0.875,,mg/L,,,7.52,Std. Units,,10,,60,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.825,0.1,mg N/L,,0.1,,13,1,NTU,0.161141805
4/26/2021,210520,NWCA16-2016,08-Sep-16,1,GA,WATER,REGULAR,ALS-MDT,31.00484,-81.63503,830460,830461,200,,0.03,ND,,0.1,mg N/L,,,2.5,,18.69,2.5,ug/L,,,15.5,,10400,250,mg/L,,0.2,,23700,1,uS/cm @ 25C,,0.47,,13.3,1,mg/L,,0.01,,0.19,0.05,mg N/L,,,,,1.43,,mg/L,,,7.41,Std. Units,,10,,282,20,ug/L,,,16,,1350,250,mg/L,,0.1,,1.24,0.1,mg N/L,,0.1,,28,1,NTU,0.107518797
4/26/2021,210571,NWCA16-1638,08-Sep-16,1,DE,WATER,REGULAR,ALS-MDT,39.59539,-75.57898,823880,823881,140,,0.006,ND,,0.02,mg N/L,,,3.57,,7.629,3.57,ug/L,,,3.1,,1330,50,mg/L,,0.2,,7370,1,uS/cm @ 25C,,0.47,,9.61,1,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.74,,mg/L,,,7.66,Std. Units,,10,,400,20,ug/L,,,3.2,,111,50,mg/L,,0.1,,0.69,0.1,mg N/L,,0.1,,22,1,NTU,0.077003122
4/26/2021,210573,NWCA16-R013,08-Sep-16,1,WI,WATER,REGULAR,ALS-MDT,45.84216,-89.49048,831370,831371,50,,0.02,ND,,0.05,mg N/L,,,10,,21.36,10,ug/L,,,0.062,,1.49,1,mg/L,,0.2,,42.1,1,uS/cm @ 25C,,2.4,,88,5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,3.39,,mg/L,,,5.73,Std. Units,,10,,120,20,ug/L,,,0.064,,3.1,1,mg/L,,0.1,,3.34,0.1,mg N/L,,0.1,,19,1,NTU,0.038522727
4/26/2021,210661,NWCA16-R043,09-Sep-16,1,ND,WATER,REGULAR,ALS-MDT,48.95726,-99.82643,831930,831931,260,,0.006,ND,,0.02,mg N/L,,,1.92,,26.7,1.92,ug/L,,,0.062,L,0.87,1,mg/L,,0.2,,242,1,uS/cm @ 25C,,2.4,,45.5,5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.985,,mg/L,,,7.11,Std. Units,,25,,370,50,ug/L,,,0.064,,1.5,1,mg/L,,0.1,,0.935,0.1,mg N/L,,0.1,,9,1,NTU,0.021648352
4/26/2021,210662,NWCA16-1105,08-Sep-16,1,AR,WATER,REGULAR,ALS-MDT,34.23478,-91.99283,825500,825501,750,,0.006,L,0.01,0.02,mg N/L,,,0.667,,28.48,0.667,ug/L,,,0.062,,7.54,1,mg/L,,0.2,,185,1,uS/cm @ 25C,,0.47,,9.29,1,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.907,,mg/L,,,7.76,Std. Units,,10,,138,20,ug/L,,,0.064,,3.99,1,mg/L,,0.1,,0.857,0.1,mg N/L,,0.1,,7,1,NTU,0.097631862
4/26/2021,210663,NWCA16-2732,09-Sep-16,1,MA,WATER,REGULAR,ALS-MDT,42.35106,-73.17533,823010,823011,985,,0.006,ND,,0.02,mg N/L,,,0.51,,0.542,0.51,ug/L,,,0.062,,1.75,1,mg/L,,0.2,,133,1,uS/cm @ 25C,,0.47,,2.01,1,mg/L,,0.01,,0.08,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.295,,mg/L,,,7.91,Std. Units,,10,,32,20,ug/L,,,0.064,,13.4,1,mg/L,,0.1,,0.215,0.1,mg N/L,,0.1,L,0.5,1,NTU,0.146766169
4/26/2021,210664,NWCA16-2840,11-Sep-16,2,ME,WATER,REGULAR,ALS-MDT,45.97827,-70.1491,829680,829681,100,,0.006,,0.08,0.02,mg N/L,,,5,,32.04,5,ug/L,,,0.062,,1.01,1,mg/L,,0.2,,20,1,uS/cm @ 25C,,1.2,,28.9,2.5,mg/L,,0.01,,0.06,0.05,mg N/L,,,,,9.41,,mg/L,,,4.95,Std. Units,,10,,42,20,ug/L,,,0.064,L,0.73,1,mg/L,,1,,9.35,1,mg N/L,,0.1,,5,1,NTU,0.325605536
4/26/2021,210666,NWCA16-R014,09-Sep-16,1,WI,WATER,REGULAR,ALS-MDT,45.45669,-89.0011,831160,831161,30,,0.006,,0.02,0.02,mg N/L,,,16.67,,160.2,16.67,ug/L,,,0.062,,1.43,1,mg/L,,0.2,,242,1,uS/cm @ 25C,,1.2,,27.8,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.652,,mg/L,,,7.11,Std. Units,,10,,66,20,ug/L,,,0.064,,4.28,1,mg/L,,0.1,,0.602,0.1,mg N/L,,0.1,,34,1,NTU,0.023453237
4/26/2021,210680,NWCA16-4359,11-Sep-16,1,SD,WATER,REGULAR,ALS-MDT,45.11926,-96.77975,831910,831911,540,,0.006,,0.1,0.02,mg N/L,,,0.926,,0.989,0.926,ug/L,,,0.062,,16.5,1,mg/L,,0.2,,2350,1,uS/cm @ 25C,,0.47,,19.7,1,mg/L,,0.01,,0.05,0.05,mg N/L,,,,,3.11,,mg/L,,,8.11,Std. Units,,10,,148,20,ug/L,,,3.2,,665,50,mg/L,,0.1,,3.06,0.1,mg N/L,,0.1,,4,1,NTU,0.15786802
4/26/2021,210682,NWCA16-1116,11-Sep-16,1,AR,WATER,REGULAR,ALS-MDT,34.88688,-92.4865,827470,827471,100,,0.006,,0.02,0.02,mg N/L,,,5,,48.06,5,ug/L,,,0.062,,2.47,1,mg/L,,0.2,,59,1,uS/cm @ 25C,,0.47,,18.2,1,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.653,,mg/L,,,6.83,Std. Units,,25,,320,50,ug/L,,,0.064,,1.53,1,mg/L,,0.1,,0.603,0.1,mg N/L,,0.1,,35,1,NTU,0.035879121
4/26/2021,210683,NWCA16-R011,11-Sep-16,1,WI,WATER,REGULAR,ALS-MDT,44.20344,-90.58256,831420,831421,300,,0.006,,0.02,0.02,mg N/L,,,1.67,,3.56,1.67,ug/L,,,0.062,,3.03,1,mg/L,,0.2,,35.8,1,uS/cm @ 25C,,2.4,,45.8,5,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,1.32,,mg/L,,,4.61,Std. Units,,5,,24,10,ug/L,,,0.064,,1.5,1,mg/L,,0.1,,1.25,0.1,mg N/L,,0.1,,4,1,NTU,0.028820961
4/26/2021,210780,NWCA16-1914,11-Sep-16,1,FL,WATER,REGULAR,ALS-MDT,30.237,-84.78982,831580,831581,200,,0.006,,0.1,0.02,mg N/L,,,2.5,ND,,2.5,ug/L,,,0.062,,5.01,1,mg/L,,0.2,,87.6,1,uS/cm @ 25C,,2.4,,75.5,5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,1.1,,mg/L,,,3.64,Std. Units,,10,,26,20,ug/L,,,0.064,L,0.61,1,mg/L,,0.1,,1.05,0.1,mg N/L,,0.1,,3,1,NTU,0.014569536
4/26/2021,210790,NWCA16-1916,10-Sep-16,1,FL,WATER,REGULAR,ALS-MDT,29.93009,-84.64278,831550,831551,200,,0.006,,0.02,0.02,mg N/L,,,2.5,,2.67,2.5,ug/L,,,0.062,,16.3,1,mg/L,,0.2,,85.4,1,uS/cm @ 25C,,2.4,,64.1,5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,3.22,,mg/L,,,5.91,Std. Units,,10,,30,20,ug/L,,,0.064,L,0.67,1,mg/L,,0.1,,3.17,0.1,mg N/L,,0.1,,8,1,NTU,0.050234009
4/26/2021,210910,NWCA16-R055,11-Sep-16,1,CO,WATER,REGULAR,ALS-MDT,38.1827,-107.38654,831100,831101,925,,0.006,L,0.01,0.02,mg N/L,,,0.54,,0.577,0.54,ug/L,,,0.062,L,0.57,1,mg/L,,0.2,,57.9,1,uS/cm @ 25C,,0.47,,2.26,1,mg/L,,0.01,L,0.05,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.541,,mg/L,,,7.3,Std. Units,,10,,96,20,ug/L,,,0.064,,1.98,1,mg/L,,0.1,,0.491,0.1,mg N/L,,0.1,L,0.8,1,NTU,0.239380531
4/26/2021,211002,NWCA16-6059,13-Sep-16,1,KY,WATER,REGULAR,ALS-MDT,37.20834,-87.04833,830960,830961,150,,0.006,,0.21,0.02,mg N/L,,,3.33,ND,,3.33,ug/L,,,0.062,,42.4,1,mg/L,,0.2,,735,1,uS/cm @ 25C,,0.47,,7.34,1,mg/L,,0.01,L,0.05,0.05,mg N/L,,,,,1.66,,mg/L,,,6.08,Std. Units,,10,,70,20,ug/L,,,0.64,,241,10,mg/L,,0.1,,1.61,0.1,mg N/L,,0.1,,31,1,NTU,0.226158038
4/26/2021,211003,NWCA16-3494,13-Sep-16,2,NH,WATER,REGULAR,ALS-MDT,44.62407,-71.44533,822820,822821,250,,0.006,,0.03,0.02,mg N/L,,,2,,8.544,2,ug/L,,,0.062,,1.13,1,mg/L,,0.2,,26.4,1,uS/cm @ 25C,,0.47,,10.9,1,mg/L,,0.01,,0.06,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,1.08,,mg/L,,,7.09,Std. Units,,10,,50,20,ug/L,,,0.064,,2.5,1,mg/L,,0.1,,1.02,0.1,mg N/L,,0.1,,2,1,NTU,0.099082569
4/26/2021,211070,NWCA16-1234,12-Sep-16,1,CA,WATER,REGULAR,ALS-MDT,39.22628,-121.94772,832240,832241,200,,0.006,,0.02,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,33.7,1,mg/L,,0.2,,576,1,uS/cm @ 25C,,0.47,,9.3,1,mg/L,,0.01,,0.07,0.05,mg N/L,,,,,2.76,,mg/L,,,8.11,Std. Units,,10,,242,20,ug/L,,,0.064,,4.63,1,mg/L,,0.1,,2.69,0.1,mg N/L,,0.1,,15,1,NTU,0.296774194
4/26/2021,211130,NWCA16-R023,14-Sep-16,1,KY,WATER,REGULAR,ALS-MDT,36.91419,-84.5492,832320,832321,50,,0.02,,2.46,0.05,mg N/L,,,10,,160.2,10,ug/L,,,0.062,,1.61,1,mg/L,,0.2,,27.4,1,uS/cm @ 25C,,0.47,,19.1,1,mg/L,,0.01,,0.05,0.05,mg N/L,,,,,25.1,,mg/L,,,6.63,Std. Units,,250,,2400,500,ug/L,,,0.064,L,0.8,1,mg/L,,4,,25,4,mg N/L,,0.1,,508,1,NTU,1.314136126
4/26/2021,211140,NWCA16-2730,14-Sep-16,2,MA,WATER,REGULAR,ALS-MDT,41.79929,-71.18745,819560,819561,150,,0.006,L,0.01,0.02,mg N/L,,,3.33,,71.2,3.33,ug/L,,,0.062,,47.4,1,mg/L,,0.2,,189,1,uS/cm @ 25C,,1.2,,20.9,2.5,mg/L,,0.01,,0.05,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.431,,mg/L,,,6.8,Std. Units,,10,,78,20,ug/L,,,0.064,,3.5,1,mg/L,,0.1,,0.381,0.1,mg N/L,,0.1,,4,1,NTU,0.02062201
4/26/2021,211210,NWCA16-R046,13-Sep-16,1,CO,WATER,REGULAR,ALS-MDT,40.31297,-105.81145,831130,831131,100,,0.006,ND,,0.02,mg N/L,,,5,,5.34,5,ug/L,,,0.062,,1.44,1,mg/L,,0.2,,29.4,1,uS/cm @ 25C,,0.47,,8.67,1,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,0.262,,mg/L,,,7.16,Std. Units,,10,,20,20,ug/L,,,0.064,L,0.15,1,mg/L,,0.1,,0.212,0.1,mg N/L,,0.1,,3,1,NTU,0.030219146
4/26/2021,211220,NWCA16-R053,13-Sep-16,1,CO,WATER,REGULAR,ALS-MDT,40.308274,-105.813937,828570,828571,250,,0.006,L,0.01,0.02,mg N/L,,,2,,4.272,2,ug/L,,,0.062,L,0.51,1,mg/L,,0.2,,19.1,1,uS/cm @ 25C,,1.2,,29,2.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,0.785,,mg/L,,,6.73,Std. Units,,5,,28,10,ug/L,,,0.064,ND,,1,mg/L,,0.1,,0.735,0.1,mg N/L,,0.1,,2,1,NTU,0.027068966
4/26/2021,211330,NWCA16-4632,14-Sep-16,2,UT,WATER,REGULAR,UTPHL,38.49313,-112.01656,832260,832261,250,,0.02,ND,,0.05,mg N/L,,,1.472,L,,8,ug/L,,,0.0134,,2.14,0.5,mg/L,,0.083,,166,2,uS/cm @ 25C,Lab measured total organic carbon,,,,,mg/L,,0.01,ND,,0.1,mg N/L,,,0.067,,0.34,0.2,mg/L,,,7.73,Std. Units,,0.802,,20,,ug/L,,,0.0347,,38.2,1,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.052,,14.9,0.1,NTU,NA
4/26/2021,211340,NWCA16-R034,15-Sep-16,1,NY,WATER,REGULAR,ALS-MDT,44.73948,-74.06194,823140,823141,200,,0.006,ND,,0.02,mg N/L,,,2.5,,13.35,2.5,ug/L,,,0.062,L,0.58,1,mg/L,,0.2,,21.5,1,uS/cm @ 25C,,0.47,,12.4,1,mg/L,,0.01,,0.12,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.669,,mg/L,,,7.06,Std. Units,,10,,38,20,ug/L,,,0.064,,1.5,1,mg/L,,0.1,,0.549,0.1,mg N/L,,0.1,,4,1,NTU,0.053951613
4/26/2021,211400,NWCA16-1308,15-Sep-16,1,CA,WATER,REGULAR,ALS-MDT,40.84381,-124.08006,832220,832221,100,,0.2,,0.87,0.5,mg N/L,,,5,,5.34,5,ug/L,,,15.5,,19000,250,mg/L,,0.2,,34200,1,uS/cm @ 25C,,0.47,,10.6,1,mg/L,,0.01,,0.1,0.05,mg N/L,,,,,1.5,,mg/L,,,6.88,Std. Units,,10,,56,20,ug/L,,,16,,3400,250,mg/L,,0.1,,1.4,0.1,mg N/L,,0.1,,74,1,NTU,0.141509434
4/26/2021,211410,NWCA16-R025,15-Sep-16,1,TN,WATER,REGULAR,ALS-MDT,36.56464,-84.72664,832330,832331,100,,0.006,ND,,0.02,mg N/L,,,5,,32.04,5,ug/L,,,0.062,L,0.8,1,mg/L,,0.2,,9.8,1,uS/cm @ 25C,,0.47,,6.96,1,mg/L,,0.01,,0.06,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.359,,mg/L,,,6.55,Std. Units,,10,,30,20,ug/L,,,0.064,,1.66,1,mg/L,,0.1,,0.299,0.1,mg N/L,,0.1,,8,1,NTU,0.05158046
