UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2014521,4/7/2021,NRS18_IN_10019,8/27/2019,1,2019,NRS_IN-10082,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Spencer,10110105,StreamRiverPer,115.62,Region_05,Target_Sampled,46006,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H05,MS,H05140201,Lower Ohio-Little Pigeon,37.92797331,-87.21043043,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_TPL,NRS18_18,IN_SS_TPL,IN,R05140201000516,None,PROB,NHDPlusv2,Indiana,Include,F18147,1,SmallStreams,1,IN,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72a,Wabash-Ohio Bottomlands,IN_SS_TPL,20247.1351,2012.950735,764184.3349,83330.3181,2516.188418
2014522,4/7/2021,NRS18_MT_10028,8/27/2019,2,2019,NRS_MT-10379,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Phillips,12327319,StreamRiverPer,685.16,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Exclude,Not_USFS,StreamRiver,774213,Milk River,H10U,MS,H10050004,Middle Milk,48.36583596,-108.1536959,Missouri Region,H10,Milk River,Additional,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Milk River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,Additional,MT,R10050004000072,None,PROB,NHDPlusV1,Montana,Include,F30071,6,RiversMajor,6,MT,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42j,Glaciated Northern Grasslands,MT_RV_NPLXER,514.8905,134.6046659,-906872.5,1269759,173.4904583
2014523,4/7/2021,NRS18_NY_10707,8/27/2019,1,2019,NRS_NY-10232,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Ulster,6191794,ArtificialPathStreamPer,39.2,Region_02,Target_Sampled,55800,118,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,970110,Esopus Creek,H02,MA,H02020006,Middle Hudson,41.98257306,-74.00777223,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Esopus Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_NAP,NRS18_18,NY_LS_NAP,NY,R02020006000316,None,PROB,NHDPlusv2,New York,Include,F36111,3,LargeStreams,3,NY,Target,Urban,Urban,60,Northern Allegheny Plateau,60c,Catskills Transition,NY_LS_NAP,2955.068811,378.9675792,1793559.999,710637.3052,667.7047824
2014524,4/7/2021,NRS18_SC_RF002,8/27/2019,1,2019,NRS_SC-10104,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Fairfield,9707834,ArtificialPathStreamPer,80.65,Region_04,Target_Sampled,55800,157,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,ArtificialPath,1251826,Broad River,H03N,SA,H03050106,Little Red,34.43195,-81.410234,South-Atlantic Region,H03,Santee River,Additional,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Broad River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,SC,R03050106000093,None,HAND,None,South Carolina,Include,F45039,6,RiversOther,6,None,Target,Non-Urban,Non-Urban,45,Piedmont,45b,Southern Outer Piedmont,NONE,0,0,1325158.917,-241601.6377,0
2014525,4/7/2021,NRS18_UT_10010,8/27/2019,2,2019,NRS_UT-10331,2018-19,WMTNS,West,XER,Xeric,Not_Border,Grand,3379047,ArtificialPathStreamPer,1243.235,Region_08,Target_Sampled,55800,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,45730,Colorado River,H14,CO,H14030005,Upper Colorado-Kane Springs,38.76149825,-109.3237165,Upper Colorado Region,H14,Colorado River,MajorRiver,Not Miss River Basin,NMRB,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Colorado River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,UT,R14030005000209,None,PROB,NHDPlusV1,Utah,Include,F49019,7,RiversMajor,7,UT,Target,Non-Urban,Non-Urban,20,Colorado Plateaus,20d,Arid Canyonlands,UT_RV_XER,447.6575,114.9298217,-1143194,221661.4,172.3947325
2014526,4/7/2021,NRS18_NE_10059,8/27/2019,1,2019,NRS_NE-10046,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,IA:NE,Burt,17246380,ArtificialPathStreamPer,312.38,Region_07,Target_Sampled,55800,143,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,756398,Missouri River,H10L,MS,H10230001,Blackbird-Soldier,41.93932856,-96.14472252,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Missouri River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_OverRiver,NRS18_08_TSS,MajorRiver,NE,R10230001000213,None,PROB,NHDPlusV1,Nebraska,Include,F31021,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,NE_RV_TPL,222.5910206,100.3292145,-11916.11,497348.1,106.230933
2014527,4/7/2021,NRS18_MO_RF003,8/27/2019,1,2019,NRS_MO-10171,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Shannon,7517341,StreamRiverPer,220.1,Region_07,Target_Sampled,46006,147,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,48270,Current River,H11,MS,H11010008,Locust,37.334444,-91.476111,Arkansas-White-Red Region,H11,Current River,Additional,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Current River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010008000424,None,HAND,None,Missouri,Include,F29203,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,NONE,0,0,396894.6689,-9104.848681,0
2014528,4/7/2021,NRS18_SD_11446,8/27/2019,1,2019,NRS_SD-10599,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Todd,20180511,StreamRiverPer,838.13,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1265754,Little White River,H10U,MS,H10140203,Little White,43.08799823,-101.1786875,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Little White River,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_SPL,NRS18_18,SD_RO_SPL,SD,R10140203001581,None,PROB,NHDPlusv2,South Dakota,Include,F46121,5,RiversOther,5,SD,Target,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44a,Sand Hills,SD_RV_SPL,118.0837514,0.47319577,-419196.1573,637170.3634,73.81854011
2014529,4/7/2021,NRS18_SD_10959,8/26/2019,1,2019,NRS_SD-10595,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Bennett,16077658,StreamRiverPer,840.24,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1267191,Bear-in-the-Lodge Creek,H10U,MS,H10140202,Middle White,43.36156081,-101.6937126,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Bear-in-the-Lodge Creek,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_SPL,NRS18_18,SD_LS_SPL,SD,R10140202000202,None,PROB,NHDPlusv2,South Dakota,Include,F46007,4,LargeStreams,4,SD,Target,Non-Urban,Non-Urban,25,High Plains,25a,Pine Ridge Escarpment,SD_LS_SPL,186.0250731,1.959156163,-459008.784,670049.1083,115.5902136
2014530,4/7/2021,NRS18_ME_10026,8/27/2019,1,2019,NRS_ME-10322,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Hancock,1737074,ArtificialPathStreamPer,4.4,Region_01,Target_Sampled,55800,118,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,572044,Narramissic River,H01,NE,H01020005,Lower Penobscot,44.59358519,-68.72522043,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Narramissic River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_NAP,NRS18_18,ME_RO_NAP,ME,R01020005000004,None,PROB,NHDPlusv2,Maine,Include,F23009,5,RiversOther,5,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82g,Downeast Coast,ME_RV_NAP,1089.73434,100.0877809,2131147.699,1101627.496,113.4328183
2014531,4/7/2021,NRS18_SD_10020,8/27/2019,1,2019,NRS_SD-10380,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Butte,5453278,StreamRiverPer,829.88,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1254762,Dry Creek,H10U,MS,H10120202,Lower Belle Fourche,44.66903976,-103.356063,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Dry Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,SD_LargeStreams_NPL,SD,R10120202000447,None,PROB,NHDPlusV1,South Dakota,Include,F46019,3,LargeStreams,3,SD,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43g,Semiarid Pierre Shale Plains,SD_LS_NPL,909.2627,230.3992672,-581510.5,824609,319.9989822
2014532,4/7/2021,NRS18_OR_10012,8/27/2019,1,2019,NRS_OR-10479,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Jackson,947100116,ArtificialPathStreamPer,301.385,Region_10,Target_Sampled,55800,123,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1148698,Rogue River,H17,PN,H17100308,Middle Rogue,42.41324033,-123.157974,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Rogue River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MajorRiver,OR,R17100308000039,None,PROB,NHDPlusV1,Oregon,Include,F41029,5,RiversOther,5,OR,Target,Urban,Non-Urban,78,Klamath Mountains/California High North Coast Range,78e,Inland Siskiyous,OR_RV_WMT,301.9168069,136.1869739,-2190871,865535,179.8695882
2014533,4/7/2021,NRS18_MO_RF005,8/28/2019,1,2019,NRS_MO-10173,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Oregon,7571117,StreamRiverPer,160.17,Region_07,Target_Sampled,46006,147,Exclude,Exclude,Exclude,Exclude,Exclude,East,StreamRiver,76865,Eleven Point River,H11,MS,H11010011,Mobile Bay,36.792402,-91.331138,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Eleven Point River,USFS,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010011000158,None,HAND,None,Missouri,Include,F29149,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,NONE,0,0,412586.2397,-69153.15626,0
2014534,4/7/2021,NRS18_ND_10009,8/27/2019,1,2019,NRS_ND-10263,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Grant,16214516,StreamRiverPer,604.47,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1035898,Cannonball River,H10U,MS,H10130204,Upper Cannonball,46.22148963,-101.5025463,Missouri Region,H10,Cannonball River,Additional,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cannonball River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,Additional,ND,R10130204000047,None,PROB,NHDPlusV1,North Dakota,Include,F38037,5,RiversMajor,5,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43a,Missouri Plateau,ND_RV_NPL,121.7743856,67.51871331,-425192.2,986963.2,82.14776785
2014535,4/7/2021,NRS18_WI_10694,8/28/2019,1,2019,NRS_WI-10236,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Jefferson,13283886,ArtificialPathStreamPer,235.26,Region_05,Target_Sampled,55800,148,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1578576,Crawfish River,H07,MS,H07090001,Upper Rock,43.02523342,-88.85448487,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Crawfish River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_TPL,NRS18_18,WI_RO_TPL,WI,R07090001012289,None,PROB,NHDPlusv2,Wisconsin,Include,F55055,5,RiversOther,5,WI,Target,Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,WI_RV_TPL,227.7088774,35.5112766,578671.6945,640500.254,35.5112766
2014536,4/7/2021,NRS18_SC_RF003,8/28/2019,1,2019,NRS_SC-10105,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Saluda,9869430,StreamRiverPer,110.02,Region_04,Target_Sampled,46006,157,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,1250741,Saluda River,H03N,SA,H03050109,Lower St. Francis,34.17106,-81.771542,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Saluda River,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,SC,R03050109000062,None,HAND,None,South Carolina,Include,F45081,6,RiversOther,6,None,Target,Non-Urban,Non-Urban,45,Piedmont,45b,Southern Outer Piedmont,NONE,0,0,1296941.445,-275418.9673,0
2014537,4/7/2021,NRS18_NE_11433,8/28/2019,1,2019,NRS_NE-10248,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,NE:SD,Boyd,11757940,ArtificialPathStreamPer,375.48,Region_07,Target_Sampled,55800,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,756398,Missouri River,H10U,MS,H10170101,Lewis and Clark Lake,42.976304,-98.48784517,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Missouri River,USACE,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_NPL,NRS18_18,NE_RM_NPL,NE,R10170101002007,None,PROB,NHDPlusv2,Nebraska,Include,F31015,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42h,Southern River Breaks,NE_RV_NPL,117.5848334,20.64008777,-201785.4145,615910.3901,67.81743124
2014538,4/7/2021,NRS18_VA_RF015,8/28/2019,1,2019,NRS_VA-10158,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Bath,8521321,StreamRiverPer,374.66,Region_03,Target_Sampled,46006,157,Exclude,Exclude,Exclude,Exclude,Exclude,East,StreamRiver,1482763,Cowpasture River,H02,MA,H02080201,Upper James,37.95882,-79.6971,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Cowpasture River,USFS,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,VA,R02080201000080,None,HAND,None,Virginia,Include,F51017,4,LargeStreams,4,None,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67g,Southern Shale Valleys,NONE,0,0,1411890.4,172825.3918,0
2014539,4/7/2021,NRS18_MO_RF004,8/28/2019,1,2019,NRS_MO-10172,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Texas,7520035,StreamRiverPer,261.59,Region_07,Target_Sampled,46006,147,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,750476,Jacks Fork,H11,MS,H11010008,Locust,37.050222,-91.67655,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Jacks Fork,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,MO,R11010008000635,None,HAND,None,Missouri,Include,F29215,5,RiversOther,5,None,Target,Non-Urban,Non-Urban,39,Ozark Highlands,39h,Current River Hills,NONE,0,0,380770.4124,-41739.80585,0
2014540,4/7/2021,NRS18_ND_10043,8/27/2019,1,2019,NRS_ND-10443,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Sioux,16203716,StreamRiverPer,506.29,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1035898,Cannonball River,H10U,MS,H10130206,Lower Cannonball,46.39273883,-100.8437704,Missouri Region,H10,Cannonball River,Additional,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cannonball River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRM_NPL,NRS18_18,ND_RM_NPL,ND,R10130206000057,None,PROB,NHDPlusv2,North Dakota,Include,F38085,6,RiversMajor,6,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43a,Missouri Plateau,ND_RV_NPL,122.7571052,67.51871331,-373366.8967,1003158.176,82.14776785
2014541,4/7/2021,NRS18_IN_10012,8/28/2019,1,2019,NRS_IN-10056,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Parke,10209551,StreamRiverPer,181.145,Region_05,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,441719,Raccoon Creek,H05,MS,H05120108,Middle Wabash-Little Vermilion,39.70521964,-87.07881596,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Raccoon Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,IN_LargeStreams_TPL,IN,R05120108000045,None,PROB,NHDPlusV1,Indiana,Include,F18121,3,LargeStreams,3,IN,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72b,Glaciated Wabash Lowlands,IN_LS_TPL,2456.753,459.7741865,756922,282713.9,752.3577598
2014542,4/7/2021,NRS18_FL_10334,8/28/2019,1,2019,NRS_FL-10211,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Santa Rosa,792120,StreamRiverPer,8.28,Region_04,Target_Sampled,46006,154,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,309999,Blackwater River,H03W,SA,H03140104,Blackwater,30.70892116,-86.83567095,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Blackwater River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_CPL,NRS18_18,FL_RO_CPL,FL,R03140104000024,None,PROB,NHDPlusv2,Florida,Include,F12113,5,RiversOther,5,FL,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,FL_RV_CPL,1158.847677,172.5294176,874334.4861,-716490.4501,180.3716638
2014543,4/7/2021,NRS18_UT_10002,8/28/2019,2,2019,NRS_UT-10241,2018-19,WMTNS,West,XER,Xeric,Not_Border,San Juan,1400514,ArtificialPathStreamPer,1357.11,Region_08,Target_Sampled,55800,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,1454998,San Juan River,H14,CO,H14080201,Lower San Juan-Four Corners,37.22371788,-109.2086919,Upper Colorado Region,H14,San Juan River,Additional,Not Miss River Basin,NMRB,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,San Juan River,Tribal Land,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,Additional,UT,R14080201000022,None,PROB,NHDPlusV1,Utah,Include,F49037,7,RiversMajor,7,UT,Target,Non-Urban,Non-Urban,20,Colorado Plateaus,20d,Arid Canyonlands,UT_RV_XER,141.4211262,114.9298217,-1157267,49592.63,172.3947325
2014544,4/7/2021,NRS18_NC_10155,8/28/2019,1,2019,NRS_NC-10270,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Harnett,8848815,StreamRiverPer,73.73,Region_04,Target_Sampled,46006,157,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,981334,Big Branch,H03N,SA,H03030004,Upper Cape Fear,35.35452808,-79.05784611,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Big Branch,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_CPL,NRS18_18,NC_SS_CPL,NC,R03030004001640,None,PROB,NHDPlusv2,North Carolina,Include,F37085,2,SmallStreams,2,NC,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65c,Sand Hills,NC_SS_CPL,13470.8387,190.2354903,1518409.939,-104604.2881,7926.478763
2014545,4/7/2021,NRS18_DE_10007,8/28/2019,1,2019,NRS_DE-10068,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,New Castle,4652074,ArtificialPathStreamPer,39.99,Region_03,Target_Sampled,55800,118,Include,Include,Include,Exclude,Include,Not_USFS,ArtificialPath,214553,Rocky Run,H02,MA,H02040205,Brandywine-Christina,39.81091381,-75.56714584,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Rocky Run,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,DE_SmallStreams_SAP,DE,R02040205000829,None,PROB,NHDPlusV1,Delaware,Include,F10003,1,SmallStreams,1,DE,Target,Urban,Non-Urban,64,Northern Piedmont,64c,Piedmont Uplands,DE_SS_SAP,94.86274,11.80724791,1720311,444659.6,11.80724791
2014546,4/7/2021,NRS18_MI_10011,8/29/2019,1,2019,NRS_MI-10056,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Ionia,12242722,ArtificialPathStreamPer,220.935,Region_05,Target_Sampled,55800,116,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,627109,Grand River,H04,GL,H04050004,Upper Grand,42.82315921,-84.93878071,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Grand River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MI_Rivers_MI_6th+,MI,R04050004000005,None,PROB,NHDPlusV1,Michigan,Include,F26067,6,RiversOther,6,MI,Target,Non-Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,MI_RV_UMW,58.92196117,76.05099715,897224,648432.9,83.85109942
2014547,4/7/2021,NRS18_WI_10071,8/29/2019,1,2019,NRS_WI-10074,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Jefferson,13296190,ArtificialPathStreamPer,236.46,Region_05,Target_Sampled,55800,148,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,416824,Rock River,H07,MS,H07090002,Middle Rock,42.89686706,-88.89542253,Upper Mississippi Region,H07,Rock River,Additional,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Rock River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_OverRiver,NRS18_08_TSS,Additional,WI,R07090002007244,None,PROB,NHDPlusV1,Wisconsin,Include,F55055,6,RiversMajor,6,WI,Target,Non-Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,WI_RV_TPL,467.4711253,35.5112766,576433.7,625951,35.5112766
2014548,4/7/2021,NRS18_NE_10014,8/29/2019,1,2019,NRS_NE-10118,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,MO:NE,Holt,3702546,ArtificialPathStreamPer,256.79,Region_07,Target_Sampled,55800,143,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,756398,Missouri River,H10L,MS,H10240005,Tarkio-Wolf,40.01724473,-95.33154776,Missouri Region,H10,Missouri River,MajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Missouri River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,NE,R10240005000038,None,PROB,NHDPlusV1,Nebraska,Include,F31089,9,RiversMajor,9,NE,Target,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,NE_RV_TPL,330.6225,100.3292145,56552.13,282322.4,106.230933
